x,y,d_left,d_right,psi
-3.233119159088874,8.290000000000717,0.5500082993978535,0.5519767610892858,3.141592653589793
-3.332996915870505,8.290000000000717,0.5500077658506787,0.5519754391602811,3.141592653589793
-3.4328746726521406,8.290000000000717,0.5500072500278066,0.5519741176710625,3.141592653589793
-3.5327524294337724,8.290000000000717,0.5500067519292869,0.5519727966216339,3.141592653589793
-3.6326301862154096,8.290000000000717,0.550006271555168,0.5519714760119976,3.141592653589793
-3.732507942997044,8.290000000000717,0.5500058089054962,0.5519701558421571,3.141592653589793
-3.8323856997786803,8.290000000000717,0.5500053639803162,0.5519688361121158,3.141592653589793
-3.9322634565603156,8.290000000000717,0.550004936779671,0.5519675168218767,3.141592653589793
-4.032141213341947,8.290000000000717,0.5500045273036019,0.5519661979714434,3.141592653589793
-4.1320189701235845,8.290000000000717,0.5500041355521487,0.5519648795608181,3.141592653589793
-4.231896726905215,8.290000000000717,0.5500037615253489,0.5519635615900048,3.141592653589793
-4.331774483686851,8.290000000000717,0.550003405223239,0.5519622440590063,3.141592653589793
-4.431652240468481,8.290000000000717,0.5500030666458532,0.5519609269678256,3.141592653589793
-4.531529997250116,8.290000000000717,0.5500027457932244,0.5519596103164661,3.141592653589793
-4.63140775403175,8.290000000000717,0.5500024426653836,0.5519582941049309,3.141592653589793
-4.731285510813386,8.290000000000717,0.55000215726236,0.5519569783332228,3.136551016337533
-4.831146992716195,8.291007021319412,0.5510088651065735,0.550953587762637,3.125090585407303
-4.930996867158018,8.29329594960778,0.553297474053111,0.548673875324735,3.1146899027600647
-5.030821954325465,8.29638012339628,0.5563813065491359,0.5456039908400739,3.1054627356351
-5.13061031373703,8.30051110681417,0.5695267613712329,0.5414944818799371,3.095745577998483
-5.230361463736299,8.305534841533213,0.6000874099757509,0.5364991704923888,3.0977433347616237
-5.330166187874788,8.309267108587477,0.6310254789958143,0.532786183504828,3.1199879396836274
-5.430031317696103,8.309849322905633,0.6581069772736171,0.5322059511804705,3.1612006336040874
-5.529788095400318,8.30535242450482,0.6939862867875242,0.5366948107329694,3.222123158817066
-5.628961965279212,8.293794616544462,0.7282680427786742,0.5482686837394495,3.305388902008257
-5.726555128862569,8.272831362940478,0.7609974524300891,0.5693498793089344,3.4157259623640392
-5.820723725622512,8.239868686469782,0.7936073330451362,0.6017699501015376,3.556767654981506
-5.908528860441037,8.192617758638029,0.8224931805194372,0.6481886046491717,3.727270846848609
-5.986191240970101,8.130111705136619,0.8333027975678761,0.7099604551777625,3.922113104193643
-6.049451258307457,8.053063456409932,0.8355424600506794,0.7015212813741283,4.11853458178512
-6.097281611019196,7.965570543778102,0.8310326080795257,0.654577241603278,4.291059362387726
